Date,Year,Month,Quarter,Day_of_week,Open_USDAUD=X,High_USDAUD=X,Low_USDAUD=X,Close_USDAUD=X,Volume_USDAUD=X,GDP_Growth_Percentage_USA,GDP_Growth_Percentage_AUS
2015-12-27,2015,12,4,Sunday,1.3747999668121338,1.376099944114685,1.3710999488830566,1.375100016593933,0.0,0.184479126,0.626430371
2015-12-28,2015,12,4,Monday,1.3726999759674072,1.378000020980835,1.3726999759674072,1.3731000423431396,0.0,0.184479126,0.626430371
2015-12-29,2015,12,4,Tuesday,1.3777999877929688,1.378100037574768,1.3691999912261963,1.3777999877929688,0.0,0.184479126,0.626430371
2015-12-30,2015,12,4,Wednesday,1.371399998664856,1.3747999668121338,1.36899995803833,1.3716000318527222,0.0,0.184479126,0.626430371
2015-12-31,2015,12,4,Thursday,1.3729000091552734,1.3733999729156494,1.3651000261306765,1.3726999759674072,0.0,0.184479126,0.626430371
2016-01-01,2016,1,1,Friday,1.3752000331878662,1.3752000331878662,1.3752000331878662,1.3752000331878662,0.0,0.579519406,0.918621328
2016-01-02,2016,1,1,Saturday,1.3752000331878662,1.3752000331878662,1.3752000331878662,1.3752000331878662,0.0,0.579519406,0.918621328
2016-01-03,2016,1,1,Sunday,1.3752000331878662,1.3752000331878662,1.3752000331878662,1.3752000331878662,0.0,0.579519406,0.918621328
2016-01-04,2016,1,1,Monday,1.372499942779541,1.3949999809265137,1.3711999654769895,1.3723000288009644,0.0,0.579519406,0.918621328
2016-01-05,2016,1,1,Tuesday,1.3920999765396118,1.4017000198364258,1.385699987411499,1.3916000127792358,0.0,0.579519406,0.918621328
2016-01-06,2016,1,1,Wednesday,1.396299958229065,1.416800022125244,1.3940999507904053,1.3961000442504885,0.0,0.579519406,0.918621328
2016-01-07,2016,1,1,Thursday,1.4124000072479248,1.4321999549865725,1.410899996757507,1.4124000072479248,0.0,0.579519406,0.918621328
2016-01-08,2016,1,1,Friday,1.4250999689102173,1.4342000484466553,1.413699984550476,1.4249000549316406,0.0,0.579519406,0.918621328
2016-01-09,2016,1,1,Saturday,1.4250999689102173,1.4342000484466553,1.413699984550476,1.4249000549316406,0.0,0.579519406,0.918621328
2016-01-10,2016,1,1,Sunday,1.4250999689102173,1.4342000484466553,1.413699984550476,1.4249000549316406,0.0,0.579519406,0.918621328
2016-01-11,2016,1,1,Monday,1.4407999515533447,1.441100001335144,1.4214999675750732,1.4402999877929688,0.0,0.579519406,0.918621328
2016-01-12,2016,1,1,Tuesday,1.430799961090088,1.4400999546051023,1.423799991607666,1.4312000274658203,0.0,0.579519406,0.918621328
2016-01-13,2016,1,1,Wednesday,1.431399941444397,1.4319000244140625,1.4185999631881714,1.4312000274658203,0.0,0.579519406,0.918621328
2016-01-14,2016,1,1,Thursday,1.44159996509552,1.4470000267028809,1.433899998664856,1.4417999982833862,0.0,0.579519406,0.918621328
2016-01-15,2016,1,1,Friday,1.4287999868392944,1.4563000202178955,1.4287999868392944,1.4292000532150269,0.0,0.579519406,0.918621328
2016-01-16,2016,1,1,Saturday,1.4287999868392944,1.4563000202178955,1.4287999868392944,1.4292000532150269,0.0,0.579519406,0.918621328
2016-01-17,2016,1,1,Sunday,1.4287999868392944,1.4563000202178955,1.4287999868392944,1.4292000532150269,0.0,0.579519406,0.918621328
2016-01-18,2016,1,1,Monday,1.457900047302246,1.4589999914169312,1.4437999725341797,1.4574999809265137,0.0,0.579519406,0.918621328
2016-01-19,2016,1,1,Tuesday,1.4544999599456787,1.46150004863739,1.437000036239624,1.4536999464035034,0.0,0.579519406,0.918621328
2016-01-20,2016,1,1,Wednesday,1.4466999769210815,1.4637000560760498,1.4466999769210815,1.4457000494003296,0.0,0.579519406,0.918621328
2016-01-21,2016,1,1,Thursday,1.4401999711990356,1.4537999629974363,1.437399983406067,1.441499948501587,0.0,0.579519406,0.918621328
2016-01-22,2016,1,1,Friday,1.4251999855041504,1.430799961090088,1.4191999435424805,1.4253000020980835,0.0,0.579519406,0.918621328
2016-01-23,2016,1,1,Saturday,1.4251999855041504,1.430799961090088,1.4191999435424805,1.4253000020980835,0.0,0.579519406,0.918621328
2016-01-24,2016,1,1,Sunday,1.4251999855041504,1.430799961090088,1.4191999435424805,1.4253000020980835,0.0,0.579519406,0.918621328
2016-01-25,2016,1,1,Monday,1.4282000064849854,1.4347000122070312,1.422700047492981,1.4277499914169312,0.0,0.579519406,0.918621328
2016-01-26,2016,1,1,Tuesday,1.4407000541687012,1.4443999528884888,1.4270999431610107,1.441100001335144,0.0,0.579519406,0.918621328
2016-01-27,2016,1,1,Wednesday,1.4270999431610107,1.4291000366210938,1.4143999814987185,1.4270999431610107,0.0,0.579519406,0.918621328
2016-01-28,2016,1,1,Thursday,1.4256999492645264,1.4264999628067017,1.4033000469207764,1.4253000020980835,0.0,0.579519406,0.918621328
2016-01-29,2016,1,1,Friday,1.4115999937057495,1.4138000011444092,1.4002000093460083,1.4112000465393066,0.0,0.579519406,0.918621328
2016-01-30,2016,1,1,Saturday,1.4115999937057495,1.4138000011444092,1.4002000093460083,1.4112000465393066,0.0,0.579519406,0.918621328
2016-01-31,2016,1,1,Sunday,1.4115999937057495,1.4138000011444092,1.4002000093460083,1.4112000465393066,0.0,0.579519406,0.918621328
2016-02-01,2016,2,1,Monday,1.414199948310852,1.419600009918213,1.409999966621399,1.4147000312805176,0.0,0.579519406,0.918621328
2016-02-02,2016,2,1,Tuesday,1.4067000150680542,1.4200999736785889,1.402400016784668,1.4062999486923218,0.0,0.579519406,0.918621328
2016-02-03,2016,2,1,Wednesday,1.4228999614715576,1.427299976348877,1.4069000482559204,1.4225000143051147,0.0,0.579519406,0.918621328
2016-02-04,2016,2,1,Thursday,1.3968000411987305,1.3968000411987305,1.3805999755859375,1.397699952125549,0.0,0.579519406,0.918621328
2016-02-05,2016,2,1,Friday,1.3889000415802002,1.4107999801635742,1.3863999843597412,1.3890000581741333,0.0,0.579519406,0.918621328
2016-02-06,2016,2,1,Saturday,1.3889000415802002,1.4107999801635742,1.3863999843597412,1.3890000581741333,0.0,0.579519406,0.918621328
2016-02-07,2016,2,1,Sunday,1.3889000415802002,1.4107999801635742,1.3863999843597412,1.3890000581741333,0.0,0.579519406,0.918621328
2016-02-08,2016,2,1,Monday,1.4112000465393066,1.4178999662399292,1.402500033378601,1.4112000465393066,0.0,0.579519406,0.918621328
2016-02-09,2016,2,1,Tuesday,1.4127999544143677,1.4333000183105469,1.4119000434875488,1.412600040435791,0.0,0.579519406,0.918621328
2016-02-10,2016,2,1,Wednesday,1.4151999950408936,1.4205000400543213,1.403499960899353,1.4149999618530271,0.0,0.579519406,0.918621328
2016-02-11,2016,2,1,Thursday,1.4079999923706057,1.430500030517578,1.3983999490737915,1.4076999425888062,0.0,0.579519406,0.918621328
2016-02-12,2016,2,1,Friday,1.4033000469207764,1.4151999950408936,1.4026999473571775,1.4036999940872192,0.0,0.579519406,0.918621328
2016-02-13,2016,2,1,Saturday,1.4033000469207764,1.4151999950408936,1.4026999473571775,1.4036999940872192,0.0,0.579519406,0.918621328
2016-02-14,2016,2,1,Sunday,1.4033000469207764,1.4151999950408936,1.4026999473571775,1.4036999940872192,0.0,0.579519406,0.918621328
2016-02-15,2016,2,1,Monday,1.4050999879837036,1.4057999849319458,1.3942999839782717,1.4050999879837036,0.0,0.579519406,0.918621328
2016-02-16,2016,2,1,Tuesday,1.3990999460220337,1.4105000495910645,1.3919999599456787,1.39900004863739,0.0,0.579519406,0.918621328
2016-02-17,2016,2,1,Wednesday,1.4048999547958374,1.4111000299453735,1.3948999643325806,1.4045000076293943,0.0,0.579519406,0.918621328
2016-02-18,2016,2,1,Thursday,1.3940000534057615,1.4012999534606934,1.3919999599456787,1.3934999704360962,0.0,0.579519406,0.918621328
2016-02-19,2016,2,1,Friday,1.3983999490737915,1.414180040359497,1.3981000185012815,1.3985999822616575,0.0,0.579519406,0.918621328
2016-02-20,2016,2,1,Saturday,1.3983999490737915,1.414180040359497,1.3981000185012815,1.3985999822616575,0.0,0.579519406,0.918621328
2016-02-21,2016,2,1,Sunday,1.3983999490737915,1.414180040359497,1.3981000185012815,1.3985999822616575,0.0,0.579519406,0.918621328
2016-02-22,2016,2,1,Monday,1.399399995803833,1.399999976158142,1.381999969482422,1.399999976158142,0.0,0.579519406,0.918621328
2016-02-23,2016,2,1,Tuesday,1.382200002670288,1.386199951171875,1.3777999877929688,1.382200002670288,0.0,0.579519406,0.918621328
2016-02-24,2016,2,1,Wednesday,1.3897000551223757,1.398900032043457,1.3866000175476074,1.3897000551223757,0.0,0.579519406,0.918621328
2016-02-25,2016,2,1,Thursday,1.389899969100952,1.3964999914169312,1.385599970817566,1.389899969100952,0.0,0.579519406,0.918621328
2016-02-26,2016,2,1,Friday,1.3813999891281128,1.396299958229065,1.3783999681472778,1.381999969482422,0.0,0.579519406,0.918621328
2016-02-27,2016,2,1,Saturday,1.3813999891281128,1.396299958229065,1.3783999681472778,1.381999969482422,0.0,0.579519406,0.918621328
2016-02-28,2016,2,1,Sunday,1.3813999891281128,1.396299958229065,1.3783999681472778,1.381999969482422,0.0,0.579519406,0.918621328
2016-02-29,2016,2,1,Monday,1.4026999473571775,1.405900001525879,1.3954999446868896,1.402899980545044,0.0,0.579519406,0.918621328
2016-03-01,2016,3,1,Tuesday,1.4002000093460083,1.4063999652862549,1.3905999660491943,1.399999976158142,0.0,0.579519406,0.918621328
2016-03-02,2016,3,1,Wednesday,1.3919999599456787,1.395300030708313,1.3770999908447266,1.3924000263214111,0.0,0.579519406,0.918621328
2016-03-03,2016,3,1,Thursday,1.3724000453948977,1.3729000091552734,1.356899976730347,1.372099995613098,0.0,0.579519406,0.918621328
2016-03-04,2016,3,1,Friday,1.3592000007629397,1.361899971961975,1.3454999923706057,1.3590999841690063,0.0,0.579519406,0.918621328
2016-03-05,2016,3,1,Saturday,1.3592000007629397,1.361899971961975,1.3454999923706057,1.3590999841690063,0.0,0.579519406,0.918621328
2016-03-06,2016,3,1,Sunday,1.3592000007629397,1.361899971961975,1.3454999923706057,1.3590999841690063,0.0,0.579519406,0.918621328
2016-03-07,2016,3,1,Monday,1.3496999740600586,1.352300047874451,1.3382999897003174,1.349269986152649,0.0,0.579519406,0.918621328
2016-03-08,2016,3,1,Tuesday,1.3408000469207764,1.3493000268936155,1.3382999897003174,1.3408000469207764,0.0,0.579519406,0.918621328
2016-03-09,2016,3,1,Wednesday,1.3450000286102295,1.3487999439239502,1.3313000202178955,1.3451999425888062,0.0,0.579519406,0.918621328
2016-03-10,2016,3,1,Thursday,1.3387000560760498,1.3431999683380127,1.3321000337600708,1.3385000228881836,0.0,0.579519406,0.918621328
2016-03-11,2016,3,1,Friday,1.3406000137329102,1.3423000574111938,1.3187999725341797,1.3401000499725342,0.0,0.579519406,0.918621328
2016-03-12,2016,3,1,Saturday,1.3406000137329102,1.3423000574111938,1.3187999725341797,1.3401000499725342,0.0,0.579519406,0.918621328
2016-03-13,2016,3,1,Sunday,1.3406000137329102,1.3423000574111938,1.3187999725341797,1.3401000499725342,0.0,0.579519406,0.918621328
2016-03-14,2016,3,1,Monday,1.322100043296814,1.333799958229065,1.3166999816894531,1.3221999406814575,0.0,0.579519406,0.918621328
2016-03-15,2016,3,1,Tuesday,1.329800009727478,1.3427000045776367,1.3281999826431274,1.3295999765396118,0.0,0.579519406,0.918621328
2016-03-16,2016,3,1,Wednesday,1.340000033378601,1.348099946975708,1.337399959564209,1.339900016784668,0.0,0.579519406,0.918621328
2016-03-17,2016,3,1,Thursday,1.3253999948501587,1.3253999948501587,1.3066999912261963,1.3250000476837158,0.0,0.579519406,0.918621328
2016-03-18,2016,3,1,Friday,1.307800054550171,1.314900040626526,1.3015999794006348,1.3071999549865725,0.0,0.579519406,0.918621328
2016-03-19,2016,3,1,Saturday,1.307800054550171,1.314900040626526,1.3015999794006348,1.3071999549865725,0.0,0.579519406,0.918621328
2016-03-20,2016,3,1,Sunday,1.307800054550171,1.314900040626526,1.3015999794006348,1.3071999549865725,0.0,0.579519406,0.918621328
2016-03-21,2016,3,1,Monday,1.3166999816894531,1.3208999633789062,1.3107999563217163,1.3162000179290771,0.0,0.579519406,0.918621328
2016-03-22,2016,3,1,Tuesday,1.3209999799728394,1.323799967765808,1.3086999654769895,1.3207000494003296,0.0,0.579519406,0.918621328
2016-03-23,2016,3,1,Wednesday,1.3122999668121338,1.3277000188827517,1.3072999715805054,1.3122999668121338,0.0,0.579519406,0.918621328
2016-03-24,2016,3,1,Thursday,1.3271000385284424,1.336899995803833,1.3270000219345093,1.327399969100952,0.0,0.579519406,0.918621328
2016-03-25,2016,3,1,Friday,1.3284000158309937,1.3315999507904053,1.3264000415802002,1.32860004901886,0.0,0.579519406,0.918621328
2016-03-26,2016,3,1,Saturday,1.3284000158309937,1.3315999507904053,1.3264000415802002,1.32860004901886,0.0,0.579519406,0.918621328
2016-03-27,2016,3,1,Sunday,1.3284000158309937,1.3315999507904053,1.3264000415802002,1.32860004901886,0.0,0.579519406,0.918621328
2016-03-28,2016,3,1,Monday,1.3325999975204468,1.333899974822998,1.3229000568389893,1.3322999477386477,0.0,0.579519406,0.918621328
2016-03-29,2016,3,1,Tuesday,1.323799967765808,1.3313000202178955,1.3205000162124634,1.323300004005432,0.0,0.579519406,0.918621328
2016-03-30,2016,3,1,Wednesday,1.3091000318527222,1.3128999471664429,1.297700047492981,1.308899998664856,0.0,0.579519406,0.918621328
2016-03-31,2016,3,1,Thursday,1.305500030517578,1.309399962425232,1.294800043106079,1.305299997329712,0.0,0.579519406,0.918621328
2016-04-01,2016,4,2,Friday,1.3037999868392944,1.3152999877929688,1.299399971961975,1.3037999868392944,0.0,0.321124068,0.642169366
2016-04-02,2016,4,2,Saturday,1.3037999868392944,1.3152999877929688,1.299399971961975,1.3037999868392944,0.0,0.321124068,0.642169366
2016-04-03,2016,4,2,Sunday,1.3037999868392944,1.3152999877929688,1.299399971961975,1.3037999868392944,0.0,0.321124068,0.642169366
2016-04-04,2016,4,2,Monday,1.3041000366210938,1.315400004386902,1.302899956703186,1.3040000200271606,0.0,0.321124068,0.642169366
2016-04-05,2016,4,2,Tuesday,1.315999984741211,1.3312000036239624,1.3112000226974487,1.3157999515533447,0.0,0.321124068,0.642169366
2016-04-06,2016,4,2,Wednesday,1.3252999782562256,1.327299952507019,1.312800049781799,1.3251999616622925,0.0,0.321124068,0.642169366
2016-04-07,2016,4,2,Thursday,1.3137999773025513,1.3344000577926636,1.309399962425232,1.3136999607086182,0.0,0.321124068,0.642169366
2016-04-08,2016,4,2,Friday,1.3305000066757202,1.3313000202178955,1.319100022315979,1.330899953842163,0.0,0.321124068,0.642169366
2016-04-09,2016,4,2,Saturday,1.3305000066757202,1.3313000202178955,1.319100022315979,1.330899953842163,0.0,0.321124068,0.642169366
2016-04-10,2016,4,2,Sunday,1.3305000066757202,1.3313000202178955,1.319100022315979,1.330899953842163,0.0,0.321124068,0.642169366
2016-04-11,2016,4,2,Monday,1.3216999769210815,1.3278000354766846,1.3107000589370728,1.3219000101089478,0.0,0.321124068,0.642169366
2016-04-12,2016,4,2,Tuesday,1.3167999982833862,1.3179999589920044,1.3030999898910522,1.3166999816894531,0.0,0.321124068,0.642169366
2016-04-13,2016,4,2,Wednesday,1.3008999824523926,1.3097000122070312,1.295799970626831,1.301200032234192,0.0,0.321124068,0.642169366
2016-04-14,2016,4,2,Thursday,1.305500030517578,1.312199950218201,1.2927000522613523,1.3050999641418457,0.0,0.321124068,0.642169366
2016-04-15,2016,4,2,Friday,1.3006000518798828,1.3015999794006348,1.292799949645996,1.299399971961975,0.0,0.321124068,0.642169366
2016-04-16,2016,4,2,Saturday,1.3006000518798828,1.3015999794006348,1.292799949645996,1.299399971961975,0.0,0.321124068,0.642169366
2016-04-17,2016,4,2,Sunday,1.3006000518798828,1.3015999794006348,1.292799949645996,1.299399971961975,0.0,0.321124068,0.642169366
2016-04-18,2016,4,2,Monday,1.3079999685287476,1.309399962425232,1.288699984550476,1.308899998664856,0.0,0.321124068,0.642169366
2016-04-19,2016,4,2,Tuesday,1.2867000102996826,1.28849995136261,1.278499960899353,1.2868000268936155,0.0,0.321124068,0.642169366
2016-04-20,2016,4,2,Wednesday,1.282099962234497,1.2871999740600586,1.2771999835968018,1.2826000452041626,0.0,0.321124068,0.642169366
2016-04-21,2016,4,2,Thursday,1.281599998474121,1.2894999980926514,1.2762999534606934,1.2817000150680542,0.0,0.321124068,0.642169366
2016-04-22,2016,4,2,Friday,1.2913000583648682,1.2967000007629397,1.2862000465393066,1.2914999723434448,0.0,0.321124068,0.642169366
2016-04-23,2016,4,2,Saturday,1.2913000583648682,1.2967000007629397,1.2862000465393066,1.2914999723434448,0.0,0.321124068,0.642169366
2016-04-24,2016,4,2,Sunday,1.2913000583648682,1.2967000007629397,1.2862000465393066,1.2914999723434448,0.0,0.321124068,0.642169366
2016-04-25,2016,4,2,Monday,1.2969000339508057,1.2999000549316406,1.2934999465942385,1.2968800067901611,0.0,0.321124068,0.642169366
2016-04-26,2016,4,2,Tuesday,1.2962000370025637,1.2984999418258667,1.287700057029724,1.295799970626831,0.0,0.321124068,0.642169366
2016-04-27,2016,4,2,Wednesday,1.2907999753952026,1.3198000192642212,1.287700057029724,1.2906999588012695,0.0,0.321124068,0.642169366
2016-04-28,2016,4,2,Thursday,1.3152999877929688,1.3193999528884888,1.305500030517578,1.3150999546051023,0.0,0.321124068,0.642169366
2016-04-29,2016,4,2,Friday,1.3098000288009644,1.3150999546051023,1.3041000366210938,1.3099000453948977,0.0,0.321124068,0.642169366
2016-04-30,2016,4,2,Saturday,1.3098000288009644,1.3150999546051023,1.3041000366210938,1.3099000453948977,0.0,0.321124068,0.642169366
2016-05-01,2016,5,2,Sunday,1.3098000288009644,1.3150999546051023,1.3041000366210938,1.3099000453948977,0.0,0.321124068,0.642169366
2016-05-02,2016,5,2,Monday,1.312999963760376,1.3163000345230105,1.3061000108718872,1.312800049781799,0.0,0.321124068,0.642169366
2016-05-03,2016,5,2,Tuesday,1.304800033569336,1.3341000080108645,1.2964999675750732,1.3048399686813354,0.0,0.321124068,0.642169366
2016-05-04,2016,5,2,Wednesday,1.3335000276565552,1.3414000272750854,1.3299000263214111,1.333400011062622,0.0,0.321124068,0.642169366
2016-05-05,2016,5,2,Thursday,1.3392000198364258,1.34089994430542,1.3308000564575195,1.3392000198364258,0.0,0.321124068,0.642169366
2016-05-06,2016,5,2,Friday,1.3378000259399414,1.3621000051498413,1.337299942970276,1.3375999927520752,0.0,0.321124068,0.642169366
2016-05-07,2016,5,2,Saturday,1.3378000259399414,1.3621000051498413,1.337299942970276,1.3375999927520752,0.0,0.321124068,0.642169366
2016-05-08,2016,5,2,Sunday,1.3378000259399414,1.3621000051498413,1.337299942970276,1.3375999927520752,0.0,0.321124068,0.642169366
2016-05-09,2016,5,2,Monday,1.3559000492095947,1.3675999641418457,1.353700041770935,1.3557000160217283,0.0,0.321124068,0.642169366
2016-05-10,2016,5,2,Tuesday,1.3662999868392944,1.3696000576019287,1.3559999465942385,1.3667000532150269,0.0,0.321124068,0.642169366
2016-05-11,2016,5,2,Wednesday,1.3562999963760376,1.3629000186920166,1.3507000207901,1.3562999963760376,0.0,0.321124068,0.642169366
2016-05-12,2016,5,2,Thursday,1.3587000370025637,1.3672000169754028,1.3559999465942385,1.3590999841690063,0.0,0.321124068,0.642169366
2016-05-13,2016,5,2,Friday,1.3665000200271606,1.3782000541687012,1.3657000064849854,1.3665000200271606,0.0,0.321124068,0.642169366
2016-05-14,2016,5,2,Saturday,1.3665000200271606,1.3782000541687012,1.3657000064849854,1.3665000200271606,0.0,0.321124068,0.642169366
2016-05-15,2016,5,2,Sunday,1.3665000200271606,1.3782000541687012,1.3657000064849854,1.3665000200271606,0.0,0.321124068,0.642169366
2016-05-16,2016,5,2,Monday,1.375100016593933,1.375100016593933,1.368000030517578,1.3746000528335571,0.0,0.321124068,0.642169366
2016-05-17,2016,5,2,Tuesday,1.3716000318527222,1.3726999759674072,1.357300043106079,1.372099995613098,0.0,0.321124068,0.642169366
2016-05-18,2016,5,2,Wednesday,1.3660999536514282,1.3787000179290771,1.3660999536514282,1.367300033569336,0.0,0.321124068,0.642169366
2016-05-19,2016,5,2,Thursday,1.3845000267028809,1.392699956893921,1.382200002670288,1.3837000131607056,0.0,0.321124068,0.642169366
2016-05-20,2016,5,2,Friday,1.382699966430664,1.386299967765808,1.37909996509552,1.382699966430664,0.0,0.321124068,0.642169366
2016-05-21,2016,5,2,Saturday,1.382699966430664,1.386299967765808,1.37909996509552,1.382699966430664,0.0,0.321124068,0.642169366
2016-05-22,2016,5,2,Sunday,1.382699966430664,1.386299967765808,1.37909996509552,1.382699966430664,0.0,0.321124068,0.642169366
2016-05-23,2016,5,2,Monday,1.3837000131607056,1.389299988746643,1.3769999742507937,1.3834999799728394,0.0,0.321124068,0.642169366
2016-05-24,2016,5,2,Tuesday,1.3847999572753906,1.399340033531189,1.3840999603271484,1.3842999935150146,0.0,0.321124068,0.642169366
2016-05-25,2016,5,2,Wednesday,1.3904000520706177,1.3935999870300293,1.3849999904632568,1.3906999826431274,0.0,0.321124068,0.642169366
2016-05-26,2016,5,2,Thursday,1.3913999795913696,1.3942999839782717,1.3803999423980713,1.3914999961853027,0.0,0.321124068,0.642169366
2016-05-27,2016,5,2,Friday,1.3839000463485718,1.3913999795913696,1.3818999528884888,1.3839000463485718,0.0,0.321124068,0.642169366
2016-05-28,2016,5,2,Saturday,1.3839000463485718,1.3913999795913696,1.3818999528884888,1.3839000463485718,0.0,0.321124068,0.642169366
2016-05-29,2016,5,2,Sunday,1.3839000463485718,1.3913999795913696,1.3818999528884888,1.3839000463485718,0.0,0.321124068,0.642169366
2016-05-30,2016,5,2,Monday,1.392799973487854,1.3982000350952148,1.3907999992370603,1.391800045967102,0.0,0.321124068,0.642169366
2016-05-31,2016,5,2,Tuesday,1.3895000219345093,1.3911999464035034,1.3759000301361084,1.3897000551223757,0.0,0.321124068,0.642169366
2016-06-01,2016,6,2,Wednesday,1.381600022315979,1.3832000494003296,1.3698999881744385,1.3818000555038452,0.0,0.321124068,0.642169366
2016-06-02,2016,6,2,Thursday,1.3789000511169434,1.3882999420166016,1.375599980354309,1.3792999982833862,0.0,0.321124068,0.642169366
2016-06-03,2016,6,2,Friday,1.3831000328063965,1.3839000463485718,1.3604999780654907,1.3828999996185305,0.0,0.321124068,0.642169366
2016-06-04,2016,6,2,Saturday,1.3831000328063965,1.3839000463485718,1.3604999780654907,1.3828999996185305,0.0,0.321124068,0.642169366
2016-06-05,2016,6,2,Sunday,1.3831000328063965,1.3839000463485718,1.3604999780654907,1.3828999996185305,0.0,0.321124068,0.642169366
2016-06-06,2016,6,2,Monday,1.3617000579833984,1.3664000034332275,1.354599952697754,1.3610999584197998,0.0,0.321124068,0.642169366
2016-06-07,2016,6,2,Tuesday,1.3559099435806274,1.358199954032898,1.3407000303268433,1.3561999797821045,0.0,0.321124068,0.642169366
2016-06-08,2016,6,2,Wednesday,1.3428000211715698,1.3452999591827393,1.336400032043457,1.343000054359436,0.0,0.321124068,0.642169366
2016-06-09,2016,6,2,Thursday,1.3345999717712402,1.3473999500274658,1.3325999975204468,1.333899974822998,0.0,0.321124068,0.642169366
2016-06-10,2016,6,2,Friday,1.3487999439239502,1.3526999950408936,1.346400022506714,1.3482999801635742,0.0,0.321124068,0.642169366
2016-06-11,2016,6,2,Saturday,1.3487999439239502,1.3526999950408936,1.346400022506714,1.3482999801635742,0.0,0.321124068,0.642169366
2016-06-12,2016,6,2,Sunday,1.3487999439239502,1.3526999950408936,1.346400022506714,1.3482999801635742,0.0,0.321124068,0.642169366
2016-06-13,2016,6,2,Monday,1.3562999963760376,1.3581000566482544,1.3492000102996826,1.3560999631881714,0.0,0.321124068,0.642169366
2016-06-14,2016,6,2,Tuesday,1.3552000522613523,1.3638999462127686,1.350200057029724,1.35479998588562,0.0,0.321124068,0.642169366
2016-06-15,2016,6,2,Wednesday,1.360100030899048,1.3631000518798828,1.347499966621399,1.3594000339508057,0.0,0.321124068,0.642169366
2016-06-16,2016,6,2,Thursday,1.3487000465393066,1.3724000453948977,1.3456000089645386,1.348399996757507,0.0,0.321124068,0.642169366
2016-06-17,2016,6,2,Friday,1.3528000116348269,1.3559999465942385,1.3493000268936155,1.353700041770935,0.0,0.321124068,0.642169366
2016-06-18,2016,6,2,Saturday,1.3528000116348269,1.3559999465942385,1.3493000268936155,1.353700041770935,0.0,0.321124068,0.642169366
2016-06-19,2016,6,2,Sunday,1.3528000116348269,1.3559999465942385,1.3493000268936155,1.353700041770935,0.0,0.321124068,0.642169366
2016-06-20,2016,6,2,Monday,1.345900058746338,1.3463000059127808,1.336400032043457,1.3457000255584717,0.0,0.321124068,0.642169366
2016-06-21,2016,6,2,Tuesday,1.3402999639511108,1.3413000106811523,1.3308000564575195,1.3402999639511108,0.0,0.321124068,0.642169366
2016-06-22,2016,6,2,Wednesday,1.3416999578475952,1.343400001525879,1.3282999992370603,1.341599941253662,0.0,0.321124068,0.642169366
2016-06-23,2016,6,2,Thursday,1.330899953842163,1.330899953842163,1.3163000345230105,1.3308000564575195,0.0,0.321124068,0.642169366
2016-06-24,2016,6,2,Friday,1.3242000341415403,1.3667000532150269,1.3186999559402466,1.3271000385284424,0.0,0.321124068,0.642169366
2016-06-25,2016,6,2,Saturday,1.3242000341415403,1.3667000532150269,1.3186999559402466,1.3271000385284424,0.0,0.321124068,0.642169366
2016-06-26,2016,6,2,Sunday,1.3242000341415403,1.3667000532150269,1.3186999559402466,1.3271000385284424,0.0,0.321124068,0.642169366
2016-06-27,2016,6,2,Monday,1.345900058746338,1.3630000352859497,1.3418999910354614,1.3457000255584717,0.0,0.321124068,0.642169366
2016-06-28,2016,6,2,Tuesday,1.3594000339508057,1.361600041389465,1.3482999801635742,1.3592000007629397,0.0,0.321124068,0.642169366
2016-06-29,2016,6,2,Wednesday,1.3508000373840332,1.354300022125244,1.3408000469207764,1.3503999710083008,0.0,0.321124068,0.642169366
2016-06-30,2016,6,2,Thursday,1.3388999700546265,1.3552000522613523,1.3387000560760498,1.3387000560760498,0.0,0.321124068,0.642169366
2016-07-01,2016,7,3,Friday,1.3423000574111938,1.344099998474121,1.3325999975204468,1.3424999713897705,0.0,0.709390255,-0.005283862
2016-07-02,2016,7,3,Saturday,1.3423000574111938,1.344099998474121,1.3325999975204468,1.3424999713897705,0.0,0.709390255,-0.005283862
2016-07-03,2016,7,3,Sunday,1.3423000574111938,1.344099998474121,1.3325999975204468,1.3424999713897705,0.0,0.709390255,-0.005283862
2016-07-04,2016,7,3,Monday,1.3392000198364258,1.3395999670028689,1.3250000476837158,1.3398000001907349,0.0,0.709390255,-0.005283862
2016-07-05,2016,7,3,Tuesday,1.3279999494552612,1.34089994430542,1.3251999616622925,1.3279999494552612,0.0,0.709390255,-0.005283862
2016-07-06,2016,7,3,Wednesday,1.3437000513076782,1.3492000102996826,1.3305000066757202,1.343400001525879,0.0,0.709390255,-0.005283862
2016-07-07,2016,7,3,Thursday,1.3309999704360962,1.3378000259399414,1.3264000415802002,1.3300000429153442,0.0,0.709390255,-0.005283862
2016-07-08,2016,7,3,Friday,1.3339999914169312,1.3375999927520752,1.3219000101089478,1.3344000577926636,0.0,0.709390255,-0.005283862
2016-07-09,2016,7,3,Saturday,1.3339999914169312,1.3375999927520752,1.3219000101089478,1.3344000577926636,0.0,0.709390255,-0.005283862
2016-07-10,2016,7,3,Sunday,1.3339999914169312,1.3375999927520752,1.3219000101089478,1.3344000577926636,0.0,0.709390255,-0.005283862
2016-07-11,2016,7,3,Monday,1.323099970817566,1.3291000127792358,1.319700002670288,1.3229000568389893,0.0,0.709390255,-0.005283862
